Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry
1181202-Y4-09,05_A,20200708_enamine_to_xchem.csv,NS(=O)(=O)CCC=1C=CC=CC1CN2CCN(CC2)C(=O)CCl,MIH-UNI-e57-5,4,100,MIH-UNI-e573136b-5,Achiral
1181202-Y4-09,05_B,20200708_enamine_to_xchem.csv,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=NC=C(C#N)C3)C(=O)C=C,LON-WEI-babf2c61-3,4,100,LON-WEI-babf2c61-3,Racemic or presumed racemic or meso
1181202-Y4-09,05_C,20200708_enamine_to_xchem.csv,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(C#N)C3)C1,LON-WEI-babf2c61-7,4,100,LON-WEI-babf2c61-7,Racemic or presumed racemic or meso
1181202-Y4-09,05_D,20200708_enamine_to_xchem.csv,CCN1C(=O)N(CC(=O)NC=2C(C)=CC=NC2C)C=3C=CC=CC13,BAR-COM-0f94fc3d-51,4,100,BAR-COM-0f94fc3d-51,Achiral
1181202-Y4-09,05_E,20200708_enamine_to_xchem.csv,O=C(CC=1C=CC=2NC(=O)NC2C1)NC3(CNC(=O)C4=CN=CN4)CC3,BEN-BAS-baaab58b-1,4,100,BEN-BAS-baaab58b-1,Achiral
1181202-Y4-09,05_F,20200708_enamine_to_xchem.csv,CO[C@@H](C)C(=O)NC=1C=NC=CC1C,MAT-POS-590ac91e-2,4,100,MAT-POS-590ac91e-2,Single known enantiomer
1181202-Y4-09,05_G,20200708_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CN2CCOCC2,BEN-DND-93268d01-10,4,100,BEN-DND-93268d01-10,Achiral
1181202-Y4-09,05_H,20200708_enamine_to_xchem.csv,CC=1N=NN(C)C1NC(=O)CC=2C=CC=C(Cl)C2,EDJ-MED-49816e9b-5,4,100,EDJ-MED-49816e9b-5,Achiral
1181202-Y4-09,05_I,20200708_enamine_to_xchem.csv,FC=1C=CC(=CC1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=NN=C(O3)C=4C=CC=CN4,DRA-CSI-7ec17797-18,4,100,DRA-CSI-7ec17797-18,Achiral
1181202-Y4-09,05_J,20200708_enamine_to_xchem.csv,CCNC=1N=CC(C#N)=CC1CN2CCN(CC2)C(=O)CCl,BRU-LEF-ae0-1,4,100,DAR-DIA-fb20be43-4,Achiral
1181202-Y4-09,05_K,20200708_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC(O)C2CC2,MAT-POS-590ac91e-7,4,100,MAT-POS-590ac91e-7,Racemic or presumed racemic or meso
1181202-Y4-09,05_L,20200708_enamine_to_xchem.csv,COC=1C=CC(=CC1)C=2C=CC=C(C2)S(=O)(=O)N3CCN(CC3)C(=O)C,ANT-OPE-7824651a-1,4,100,ANT-OPE-7824651a-1,Achiral
1181202-Y4-09,05_M,20200708_enamine_to_xchem.csv,CN(C)C=1N=CC=CC1N(C)C(=O)C2CCOC=3C=CC(Cl)=CC23,LON-WEI-0a73fcb8-1,4,100,LON-WEI-0a73fcb8-1,Racemic or presumed racemic or meso
1181202-Y4-09,05_N,20200708_enamine_to_xchem.csv,CC1=NN=C(NC(=O)C2COC=3C=CC(Cl)=CC23)N1C4CC4,JAG-UCB-c61058a9-1,4,100,JAG-UCB-47403a7c-1,Racemic or presumed racemic or meso
1181202-Y4-09,05_O,20200708_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,ADA-UCB-6c2cb422-1,4,100,ADA-UCB-6c2cb422-1,Achiral
1181202-Y4-09,05_P,20200708_enamine_to_xchem.csv,CC=1C=CN=CC1NC(=O)CC=2C=CC=3NC=CC3C2,VLA-UCB-00f2c2b3-1,4,100,VLA-UCB-00f2c2b3-1,Achiral
1181202-Y4-09,05_Q,20200708_enamine_to_xchem.csv,CN(C(=O)C1CCOC=2C=CC(Cl)=CC12)C=3C=CC(Cl)=CN3,LON-WEI-0a73fcb8-5,4,100,LON-WEI-0a73fcb8-5,Racemic or presumed racemic or meso
1181202-Y4-09,05_R,20200708_enamine_to_xchem.csv,CC(C)C=1SC=NC1NC(=O)C2CCOC=3C=CC(Cl)=CC23,LON-WEI-0a73fcb8-6,4,100,LON-WEI-0a73fcb8-6,Racemic or presumed racemic or meso
1181202-Y4-09,05_S,20200708_enamine_to_xchem.csv,FC=1C=CC2=NC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=NN2C1,LON-WEI-0a73fcb8-3,4,100,LON-WEI-0a73fcb8-3,Racemic or presumed racemic or meso
